country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Cote d'Ivoire,CIV,3/16/2021,17448,17448,,2267,1869,0.07,0.07,,71,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/17/2021,19113,19113,,1665,1473,0.07,0.07,,56,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/18/2021,20766,20766,,1653,1490,0.08,0.08,,56,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/19/2021,22443,22443,,1677,1510,0.09,0.09,,57,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/20/2021,24171,24171,,1728,1538,0.09,0.09,,58,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/21/2021,24639,24639,,468,1386,0.09,0.09,,53,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Cote d'Ivoire,CIV,3/22/2021,24728,24728,,89,1364,0.09,0.09,,52,Oxford/AstraZeneca,Ministry of Health and Public Hygiene,https://www.facebook.com/Mshpci/posts/1860250877473931
Croatia,HRV,12/30/2020,7864,7864,,,,0.19,0.19,,,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,12/31/2020,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/1/2021,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/2/2021,,,,,1105,,,,269,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/3/2021,12285,12285,,,1105,0.3,0.3,,269,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/4/2021,,,,,1036,,,,252,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/5/2021,13798,13798,,,989,0.34,0.34,,241,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/6/2021,,,,,1334,,,,325,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/7/2021,20603,20603,,,1662,0.5,0.5,,405,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/8/2021,24985,24985,,4382,2130,0.61,0.61,,519,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/9/2021,30000,30000,,5015,2689,0.73,0.73,,655,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/10/2021,,,,,2693,,,,656,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/11/2021,,,,,2748,,,,669,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/12/2021,,,,,2802,,,,683,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/13/2021,34553,34553,,,2479,0.84,0.84,,604,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/14/2021,38000,38000,,3447,2485,0.93,0.93,,605,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/15/2021,41532,41532,,3532,2364,1.01,1.01,,576,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/16/2021,45906,45906,,4374,2272,1.12,1.12,,553,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/17/2021,,,,,2510,,,,611,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/18/2021,,,,,2747,,,,669,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/19/2021,54304,54304,,,2984,1.32,1.32,,727,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/20/2021,,,,,3329,,,,811,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/21/2021,,,,,3343,,,,814,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/22/2021,64951,,,,3346,1.58,,,815,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/23/2021,,,,,2960,,,,721,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/24/2021,,,,,2800,,,,682,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/25/2021,69984,58077,11907,,2640,1.7,1.41,0.29,643,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/26/2021,,,,,2598,,,,633,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/27/2021,,,,,2448,,,,596,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/28/2021,,,,,2299,,,,560,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/29/2021,80000,,,,2150,1.95,,,524,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/30/2021,,,,,2097,,,,511,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,1/31/2021,,,,,2045,,,,498,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/1/2021,83928,58829,25099,,1992,2.04,1.43,0.61,485,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/2/2021,,,,,1920,,,,468,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/3/2021,87929,59064,28865,,1848,2.14,1.44,0.7,450,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/4/2021,95505,59593,35912,7576,2573,2.33,1.45,0.87,627,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/5/2021,,,,,2406,,,,586,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/6/2021,,,,,2411,,,,587,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/7/2021,,,,,2415,,,,588,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/8/2021,,,,,2420,,,,589,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/9/2021,102207,61241,41966,,2326,2.49,1.49,1.02,567,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/10/2021,,,,,2794,,,,681,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/11/2021,112774,64775,47969,,2467,2.75,1.58,1.17,601,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/12/2021,,,,,2555,,,,622,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/13/2021,,,,,2643,,,,644,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/14/2021,,,,,2731,,,,665,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/15/2021,120603,67825,52778,,2819,2.94,1.65,1.29,687,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/16/2021,,,,,3657,,,,891,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/17/2021,,,,,3932,,,,958,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/18/2021,142222,87169,55053,,4207,3.46,2.12,1.34,1025,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/19/2021,,,,,4782,,,,1165,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/20/2021,,,,,5356,,,,1305,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/21/2021,,,,,5931,,,,1445,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/22/2021,166146,108311,57835,,6506,4.05,2.64,1.41,1585,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/23/2021,,,,,6757,,,,1646,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/24/2021,184076,125771,58305,,7009,4.48,3.06,1.42,1707,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/25/2021,194267,135756,58511,10191,7435,4.73,3.31,1.43,1811,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/26/2021,,,,,7252,,,,1767,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/27/2021,,,,,7069,,,,1722,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,2/28/2021,,,,,6886,,,,1677,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/1/2021,213068,153085,59983,,6703,5.19,3.73,1.46,1633,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/2/2021,,,,,6800,,,,1656,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/3/2021,,,,,6897,,,,1680,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/4/2021,242000,182000,60000,,6819,5.89,4.43,1.46,1661,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/5/2021,,,,,6977,,,,1700,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/6/2021,,,,,7135,,,,1738,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/7/2021,,,,,7293,,,,1776,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/8/2021,265223,202167,63056,,7451,6.46,4.92,1.54,1815,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/9/2021,,,,,7349,,,,1790,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/10/2021,,,,,7248,,,,1766,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/11/2021,,,,,7146,,,,1741,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/12/2021,300956,233423,67533,,7593,7.33,5.69,1.65,1850,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/13/2021,,,,,8072,,,,1966,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/14/2021,,,,,8551,,,,2083,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/15/2021,,,,,9031,,,,2200,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/16/2021,,,,,9063,,,,2208,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/17/2021,,,,,9096,,,,2216,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/18/2021,,,,,9128,,,,2223,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Croatia,HRV,3/19/2021,365082,280622,76460,,9161,8.89,6.84,1.86,2232,Pfizer/BioNTech,Ministry of Health,https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx
Cyprus,CYP,1/6/2021,3901,3901,,,,0.45,0.45,,,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/7/2021,,,,,534,,,,610,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/8/2021,,,,,534,,,,610,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/9/2021,,,,,534,,,,610,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/10/2021,6035,6035,,,534,0.69,0.69,,610,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/11/2021,,,,,566,,,,646,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/12/2021,,,,,588,,,,671,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/13/2021,,,,,604,,,,690,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/14/2021,,,,,628,,,,717,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/15/2021,,,,,651,,,,743,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/16/2021,10226,10226,,,675,1.17,1.17,,771,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/17/2021,,,,,752,,,,859,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/18/2021,,,,,806,,,,920,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/19/2021,,,,,859,,,,981,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/20/2021,,,,,913,,,,1042,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/21/2021,,,,,966,,,,1103,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/22/2021,,,,,1020,,,,1165,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/23/2021,17739,15322,2057,,1073,2.03,1.75,0.23,1225,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/24/2021,,,,,1079,,,,1232,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/25/2021,,,,,1084,,,,1238,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/26/2021,,,,,1090,,,,1244,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/27/2021,,,,,1095,,,,1250,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/28/2021,,,,,1101,,,,1257,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/29/2021,,,,,1106,,,,1263,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
Cyprus,CYP,1/30/2021,25519,19618,5551,,1111,2.91,2.24,0.63,1268,Pfizer/BioNTech,Government of Cyprus,https://www.financialmirror.com/2021/03/20/covid19-cyprus-vaccinations-reach-people-aged-66/
